ft.id,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,Ft
2973,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,317
2974,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,332
2975,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,412
2981,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,499
2982,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,419
2984,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,459
2993,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1411
2994,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1447
2997,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1620
2998,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1292
2999,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1289
3000,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1299
3007,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1500
3009,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1360
3011,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1349
3018,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1345
3020,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1280
3021,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1499
3023,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1226
3026,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1254
3028,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1251
3029,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,693
3031,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1396
3032,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1425
3033,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1767
3035,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1314
3038,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1377
3039,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1082
3041,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1312
3043,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1324
3044,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1354
3046,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,911
3048,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,449
3049,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1448
3051,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1444
3052,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,978
3053,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1052
3054,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1494
3057,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1028
3063,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1138
3065,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,963
3071,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1812
3075,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1436
3076,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1412
3077,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1425
3080,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1101
3081,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1618
3082,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1181
3083,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1078
3087,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1305
3088,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1589
3089,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1464
3090,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1155
3092,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1310
3093,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1614
3095,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1636
3096,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1505
3099,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1438
3100,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1704
3102,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1538
3103,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1534
3108,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,874
3109,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1363
3110,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,768
3111,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,403
3113,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,475
3114,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,832
3115,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,713
3116,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1136
3118,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1009
3119,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,773
3120,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,949
3124,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,689
3127,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,967
3132,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,923
3134,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1034
3137,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1271
3139,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,641
3141,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,2336
3145,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1708
3150,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,801
3153,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,595
3155,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1777
3159,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1381
3168,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1884
3173,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,971
3174,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,575
3176,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1738
3177,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1523
3179,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1302
3180,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,761
3181,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,2009
3184,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1234
3185,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1032
3186,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,903
3187,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1851
3189,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1147
3190,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1215
3191,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,778
3192,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1269
3194,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,862
3195,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,609
3197,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,757
3198,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,479
3199,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,138
3200,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,646
3201,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,618
3202,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,817
3203,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,785
3204,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,709
3207,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,499
3208,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,849
3209,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1006
3210,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,890
3211,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,809
3213,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,738
3214,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,712
3215,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,869
3216,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,733
3219,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,626
3220,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,878
3221,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,610
3222,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,646
3224,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,458
3227,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,561
3228,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,648
3230,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,783
3231,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,941
3233,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,525
3236,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,752
3237,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,578
3245,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1145
3246,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1597
3247,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,142
3249,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1330
3250,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1139
3252,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,142
3254,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1253
3255,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1562
3256,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1566
3257,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1428
3261,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1601
3262,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,875
3264,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1570
3265,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,964
3268,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,142
3269,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1283
3271,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1296
3275,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,676
3276,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1485
3277,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,147
3280,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,797
3281,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,669
3282,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1313
3284,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,2228
3285,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1553
3287,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1276
3289,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1039
3290,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1475
3291,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,876
3293,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1930
3294,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,839
3297,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1256
3301,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1087
3302,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1250
3308,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,845
3311,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,604
3312,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,474
3315,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,465
3319,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,579
3321,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,556
3322,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,400
3324,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,797
3327,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,404
3330,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,906
3331,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,537
3333,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,703
3335,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,435
3337,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,393
3339,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,530
3340,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,509
3342,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,470
3343,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,557
3346,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,580
3347,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,791
3348,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,814
3349,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,779
3351,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,489
3352,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,645
3353,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,731
3356,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,904
3357,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,729
3358,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,465
3360,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,827
3361,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,531
3362,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,629
3363,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,551
3365,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,580
3367,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,417
3369,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,861
3371,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,729
3374,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,774
3380,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,543
3381,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,541
3385,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1199
3386,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,658
3388,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,416
3389,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,657
3390,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,594
3391,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,816
3393,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,698
3396,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,778
3397,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,739
3399,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,730
3400,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,486
3403,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,641
3404,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,670
3406,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,976
3410,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,996
3411,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,960
3412,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1007
3417,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1193
3418,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1000
3420,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,970
3423,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1147
3424,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,745
3425,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,778
3430,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1264
3432,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,978
3433,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,744
3434,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,380
3436,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1121
3437,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,729
3440,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,744
3441,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,942
3442,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1263
3443,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1456
3444,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,948
3447,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1022
3449,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,938
3451,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,404
3453,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1254
3455,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1020
3458,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1098
3462,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,982
3463,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,829
3464,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,432
3466,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1672
3468,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1460
3471,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1528
3473,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1563
3475,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1562
3478,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1581
3479,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1540
3480,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1729
3481,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1596
3483,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1865
3484,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1696
3488,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1461
3489,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1752
3492,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1376
3494,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1041
3495,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1908
3496,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1727
3498,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1551
3500,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,640
3503,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1673
3505,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1597
3506,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1701
3509,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1120
3510,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1602
3513,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1534
3515,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1181
3519,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1645
3521,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1604
3523,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1581
3527,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1590
3528,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1423
3529,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1576
3531,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1431
3532,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,2259
3536,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1432
3539,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,472
3542,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1392
3544,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1478
3546,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,693
3547,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1651
