code.rfl,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,NPQI
A.21,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.117726439
A.22,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.113447429
A.23,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.144227974
A.24,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.108072284
A.25,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.049699318
A.26,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.034341133
A.27,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.050238702
A.28,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.064325648
A.29,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.119306096
A.30,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.062900784
A.31,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.061416262
A.32,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.053351024
A.54,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.113383885
A.55,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.086644843
A.56,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.060992537
A.57,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.135506441
A.58,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.098536838
A.59,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.064870182
A.60,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.059834244
A.61,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.093160637
A.62,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.093993905
A.63,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.104567324
A.64,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.101141218
A.65,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.089299375
A.66,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000929788
A.67,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.038319949
A.68,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.0380637
A.69,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003177436
A.70,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.011979991
A.71,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014788221
A.72,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.006940967
A.73,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.022720689
A.74,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.025154295
A.75,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.015455942
A.76,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014585345
A.77,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.023069609
A.78,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.02157762
A.79,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01939744
A.80,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.033882358
A.81,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007231996
A.82,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.010759448
A.83,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.033619614
A.101,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.010071202
A.102,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007911536
A.103,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.013741622
A.104,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.018455145
A.105,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014385366
A.106,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.012587381
A.107,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.024998906
A.108,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004093463
A.109,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000709116
A.110,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014735484
A.111,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009753971
A.112,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.010386806
A.113,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008627875
A.114,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019037053
A.115,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002265565
A.116,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.01184444
A.117,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.031122585
A.118,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.011369812
A.119,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019980624
A.120,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019516006
A.121,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.00187411
A.122,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.017259406
A.123,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000109878
A.124,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.017582696
A.125,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004775974
A.126,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003734529
A.127,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003469785
581,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.070154342
582,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.000787326
583,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.08873079
584,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.064478455
587,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.043871271
588,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.048250932
599,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.065375518
601,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.080903199
616,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,5.29E-05
617,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.012398675
618,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.006122184
619,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.004219984
620,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.049824909
621,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.014626006
622,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.005915922
623,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.046744623
624,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.025607997
625,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.030317937
626,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.052944275
627,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.010199806
628,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.000504398
629,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.008012647
630,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.02556571
631,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.035418941
718,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.078508974
725,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.078508974
738,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.046787396
740,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.01467452
742,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.077700532
743,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.03335542
744,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.043239581
746,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.019501955
747,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.047192632
762,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.017603588
763,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.019697474
764,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.051760806
765,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.03989493
766,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.063240239
767,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.027203393
768,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.052109407
769,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.086539837
770,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.050453622
771,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.053722355
772,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031368754
773,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.040781628
774,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.051196535
775,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.052633963
776,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.014143118
777,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.038476373
778,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.034160057
779,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031292798
855,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.035695004
856,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.048691001
857,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.078101808
858,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.063361064
859,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.021067024
860,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.003763137
861,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.051147248
862,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.061944901
863,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.005030973
874,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.018896597
875,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.009266967
876,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.032113154
877,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031176099
878,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.052544609
879,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.050350634
881,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.018896597
882,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.009266967
883,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.032113154
884,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031176099
885,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.052544609
886,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.050350634
915,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.035310861
916,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.070113684
917,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.028354674
918,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.029037419
919,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.049155117
920,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.052638896
921,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.025251737
922,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.053103247
923,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.040374676
924,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.010823951
925,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.012109424
926,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.068025627
1296,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.051037227
1297,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.079844449
1299,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.051037227
1300,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.079844449
